2026-05-22 07:51:53,276 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 00:56:28,752 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.009s
2026-05-29 00:56:28,775 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.013s
2026-05-29 00:56:28,791 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.013s
2026-05-29 00:56:28,797 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:30,426 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.012s
2026-05-29 00:56:30,444 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:30,461 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.014s
2026-05-29 00:56:30,464 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.015s
2026-05-29 00:56:31,598 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.01s
2026-05-29 00:56:31,615 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.009s
2026-05-29 00:56:31,632 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.015s
2026-05-29 00:56:31,632 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.011s
2026-05-29 00:56:32,610 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.012s
2026-05-29 00:56:32,636 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.018s
2026-05-29 00:56:32,641 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.014s
2026-05-29 00:56:32,643 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.019s
2026-05-29 00:56:33,795 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.015s
2026-05-29 00:56:33,811 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.02s
2026-05-29 00:56:33,821 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:33,826 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.016s
2026-05-29 00:56:34,610 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.01s
2026-05-29 00:56:34,638 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.019s
2026-05-29 00:56:34,644 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.016s
2026-05-29 00:56:34,647 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.018s
2026-05-29 00:56:36,112 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.01s
2026-05-29 00:56:36,140 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.021s
2026-05-29 00:56:36,149 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.017s
2026-05-29 00:56:36,150 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.02s
2026-05-29 00:56:37,591 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.011s
2026-05-29 00:56:37,610 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.013s
2026-05-29 00:56:37,622 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:37,626 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.019s
2026-05-29 00:56:38,461 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.01s
2026-05-29 00:56:38,484 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.015s
2026-05-29 00:56:38,493 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.015s
2026-05-29 00:56:38,497 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.017s
2026-05-29 00:56:39,330 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.007s
2026-05-29 00:56:39,349 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.01s
2026-05-29 00:56:39,364 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.016s
2026-05-29 00:56:39,365 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.014s
2026-05-29 00:56:40,113 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.016s
2026-05-29 00:56:40,131 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.022s
2026-05-29 00:56:40,138 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.019s
2026-05-29 00:56:40,142 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.018s
2026-05-29 00:56:40,873 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.011s
2026-05-29 00:56:40,896 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.018s
2026-05-29 00:56:40,897 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:40,897 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.016s
2026-05-29 00:56:41,550 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.009s
2026-05-29 00:56:41,575 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:41,577 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.02s
2026-05-29 00:56:41,581 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.017s
2026-05-29 00:56:42,250 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.007s
2026-05-29 00:56:42,270 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.01s
2026-05-29 00:56:42,285 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.011s
2026-05-29 00:56:42,286 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.014s
2026-05-29 00:56:42,990 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:43,012 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.016s
2026-05-29 00:56:43,022 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.017s
2026-05-29 00:56:43,022 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.019s
2026-05-29 00:56:43,586 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.01s
2026-05-29 00:56:43,601 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.008s
2026-05-29 00:56:43,617 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.011s
2026-05-29 00:56:43,620 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.014s
2026-05-29 00:56:44,189 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.015s
2026-05-29 00:56:44,218 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.02s
2026-05-29 00:56:44,240 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.023s
2026-05-29 00:56:44,242 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.03s
2026-05-29 00:56:44,853 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.021s
2026-05-29 00:56:44,875 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.025s
2026-05-29 00:56:44,882 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:44,884 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.017s
2026-05-29 00:56:45,412 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:45,434 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.018s
2026-05-29 00:56:45,442 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.019s
2026-05-29 00:56:45,443 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.017s
2026-05-29 00:56:45,867 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.007s
2026-05-29 00:56:45,893 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.015s
2026-05-29 00:56:45,899 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.016s
2026-05-29 00:56:45,904 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.023s
2026-05-29 00:56:46,390 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:46,418 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.012s
2026-05-29 00:56:46,429 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:46,431 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.015s
2026-05-29 00:56:46,794 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.01s
2026-05-29 00:56:46,823 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.017s
2026-05-29 00:56:46,824 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.02s
2026-05-29 00:56:46,825 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.023s
2026-05-29 00:56:47,286 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.009s
2026-05-29 00:56:47,299 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.009s
2026-05-29 00:56:47,316 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.009s
2026-05-29 00:56:47,317 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.013s
2026-05-29 00:56:47,713 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.015s
2026-05-29 00:56:47,719 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.013s
2026-05-29 00:56:47,748 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.01s
2026-05-29 00:56:47,752 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.013s
2026-05-29 00:56:49,908 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.017s
2026-05-29 00:56:49,917 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.02s
2026-05-29 00:56:49,994 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.021s
2026-05-29 00:56:50,004 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.029s
2026-05-29 00:56:50,008 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.032s
2026-05-29 00:56:51,162 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.009s
2026-05-29 00:56:51,184 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.014s
2026-05-29 00:56:51,198 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.009s
2026-05-29 00:56:51,199 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.013s
2026-05-29 00:56:52,776 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.021s
2026-05-29 00:56:52,785 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.034s
2026-05-29 00:56:52,870 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.024s
2026-05-29 00:56:52,877 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.033s
2026-05-29 00:56:52,878 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.034s
2026-05-29 00:56:54,360 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.017s
2026-05-29 00:56:54,381 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:54,400 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.012s
2026-05-29 00:56:54,401 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.016s
2026-05-29 00:56:55,695 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.016s
2026-05-29 00:56:55,702 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.022s
2026-05-29 00:56:55,768 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.022s
2026-05-29 00:56:55,774 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.03s
2026-05-29 00:56:55,778 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.031s
2026-05-29 00:56:56,875 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:56:56,903 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.017s
2026-05-29 00:56:56,910 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 00:56:56,915 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.02s
2026-05-29 00:56:58,843 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.016s
2026-05-29 00:56:58,844 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.019s
2026-05-29 00:56:58,914 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.019s
2026-05-29 00:56:58,922 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.021s
2026-05-29 00:56:58,924 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.022s
2026-05-29 00:57:00,215 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.009s
2026-05-29 00:57:00,236 | INFO | REQUEST | GET /messages/76 STATUS=200 TIME=0.011s
2026-05-29 00:57:00,265 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.02s
2026-05-29 00:57:00,269 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.013s
2026-05-29 00:57:01,834 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.02s
2026-05-29 00:57:01,841 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.024s
2026-05-29 00:57:01,934 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.027s
2026-05-29 00:57:01,935 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.028s
2026-05-29 00:57:01,936 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.026s
2026-05-29 00:59:57,831 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 01:00:10,540 | INFO | REQUEST | OPTIONS /chats/76 STATUS=200 TIME=0.001s
2026-05-29 01:04:37,061 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:05:21,657 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:05:39,258 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:07:06,565 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:08:37,808 | INFO | REQUEST | OPTIONS /chats/76 STATUS=200 TIME=0.001s
2026-05-29 01:08:37,894 | INFO | REQUEST | DELETE /chats/76 STATUS=200 TIME=0.084s
2026-05-29 01:08:44,076 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.001s
2026-05-29 01:08:44,082 | INFO | REQUEST | OPTIONS /users/me STATUS=200 TIME=0.001s
2026-05-29 01:08:44,098 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.008s
2026-05-29 01:08:44,140 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.008s
2026-05-29 01:08:44,151 | INFO | REQUEST | OPTIONS /chats/ STATUS=200 TIME=0.002s
2026-05-29 01:08:44,153 | INFO | REQUEST | OPTIONS /chats/ STATUS=200 TIME=0.003s
2026-05-29 01:08:44,159 | INFO | REQUEST | OPTIONS /messages/77 STATUS=200 TIME=0.001s
2026-05-29 01:08:44,176 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.014s
2026-05-29 01:08:44,201 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.037s
2026-05-29 01:08:44,204 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.011s
2026-05-29 01:08:48,269 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.017s
2026-05-29 01:08:48,276 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.021s
2026-05-29 01:08:48,372 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.019s
2026-05-29 01:08:48,376 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.02s
2026-05-29 01:08:48,408 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.051s
2026-05-29 01:09:22,805 | INFO | REQUEST | OPTIONS /chats/ STATUS=200 TIME=0.001s
2026-05-29 01:09:22,824 | INFO | REQUEST | POST /chats/ STATUS=200 TIME=0.017s
2026-05-29 01:09:22,895 | INFO | REQUEST | OPTIONS /messages/78 STATUS=200 TIME=0.005s
2026-05-29 01:09:22,913 | INFO | REQUEST | GET /messages/77 STATUS=200 TIME=0.021s
2026-05-29 01:09:22,919 | INFO | REQUEST | OPTIONS /messages/78 STATUS=200 TIME=0.004s
2026-05-29 01:09:22,928 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.021s
2026-05-29 01:09:22,936 | INFO | REQUEST | GET /messages/78 STATUS=200 TIME=0.012s
2026-05-29 01:09:22,948 | INFO | REQUEST | GET /messages/78 STATUS=200 TIME=0.009s
2026-05-29 01:09:23,062 | INFO | REQUEST | POST /chats/ STATUS=200 TIME=0.013s
2026-05-29 01:09:23,085 | INFO | REQUEST | OPTIONS /messages/79 STATUS=200 TIME=0.001s
2026-05-29 01:09:23,105 | INFO | REQUEST | OPTIONS /messages/79 STATUS=200 TIME=0.0s
2026-05-29 01:09:23,107 | INFO | REQUEST | GET /messages/78 STATUS=200 TIME=0.016s
2026-05-29 01:09:23,120 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.017s
2026-05-29 01:09:23,123 | INFO | REQUEST | GET /messages/79 STATUS=200 TIME=0.013s
2026-05-29 01:09:23,136 | INFO | REQUEST | GET /messages/79 STATUS=200 TIME=0.008s
2026-05-29 01:09:23,302 | INFO | REQUEST | POST /chats/ STATUS=200 TIME=0.014s
2026-05-29 01:09:23,332 | INFO | REQUEST | OPTIONS /messages/80 STATUS=200 TIME=0.003s
2026-05-29 01:09:23,345 | INFO | REQUEST | OPTIONS /messages/80 STATUS=200 TIME=0.001s
2026-05-29 01:09:23,351 | INFO | REQUEST | GET /messages/79 STATUS=200 TIME=0.021s
2026-05-29 01:09:23,356 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.016s
2026-05-29 01:09:23,364 | INFO | REQUEST | GET /messages/80 STATUS=200 TIME=0.014s
2026-05-29 01:09:23,382 | INFO | REQUEST | GET /messages/80 STATUS=200 TIME=0.008s
2026-05-29 01:09:23,505 | INFO | REQUEST | POST /chats/ STATUS=200 TIME=0.013s
2026-05-29 01:09:23,535 | INFO | REQUEST | OPTIONS /messages/81 STATUS=200 TIME=0.002s
2026-05-29 01:09:23,558 | INFO | REQUEST | GET /messages/80 STATUS=200 TIME=0.026s
2026-05-29 01:09:23,564 | INFO | REQUEST | GET /messages/81 STATUS=200 TIME=0.023s
2026-05-29 01:09:23,565 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.022s
2026-05-29 01:09:23,580 | INFO | REQUEST | GET /messages/81 STATUS=200 TIME=0.034s
2026-05-29 01:09:42,882 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.016s
2026-05-29 01:09:42,890 | INFO | REQUEST | GET /users/me STATUS=200 TIME=0.022s
2026-05-29 01:09:42,941 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.016s
2026-05-29 01:09:42,946 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.018s
2026-05-29 01:09:43,046 | INFO | REQUEST | GET /chats/ STATUS=200 TIME=0.014s
2026-05-29 01:09:43,049 | INFO | REQUEST | GET /messages/81 STATUS=200 TIME=0.016s
2026-05-29 01:09:46,280 | INFO | REQUEST | OPTIONS /auth/logout STATUS=200 TIME=0.0s
2026-05-29 01:09:46,295 | INFO | REQUEST | POST /auth/logout STATUS=200 TIME=0.012s
2026-05-29 01:09:56,093 | INFO | REQUEST | OPTIONS /admin/login STATUS=200 TIME=0.0s
2026-05-29 01:09:56,371 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.275s
2026-05-29 01:10:15,191 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.266s
2026-05-29 01:16:41,198 | INFO | REQUEST | POST /admin/login STATUS=200 TIME=0.248s
2026-05-29 01:16:41,269 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.005s
2026-05-29 01:16:41,272 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.004s
2026-05-29 01:16:41,280 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.008s
2026-05-29 01:16:41,285 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.009s
2026-05-29 01:16:41,287 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.01s
2026-05-29 01:16:41,291 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.009s
2026-05-29 01:16:41,291 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.009s
2026-05-29 01:16:41,307 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.007s
2026-05-29 01:16:41,335 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.056s
2026-05-29 01:16:41,368 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.068s
2026-05-29 01:16:41,373 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.039s
2026-05-29 01:16:41,403 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.022s
2026-05-29 01:16:41,407 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.113s
2026-05-29 01:16:41,429 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.014s
2026-05-29 01:16:41,431 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.003s
2026-05-29 01:16:41,447 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.083s
2026-05-29 01:16:41,479 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.006s
2026-05-29 01:16:41,483 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.006s
2026-05-29 01:19:41,299 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.006s
2026-05-29 01:19:41,317 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.02s
2026-05-29 01:19:41,328 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.031s
2026-05-29 01:19:41,328 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.04s
2026-05-29 01:19:41,369 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.076s
2026-05-29 01:22:41,596 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.007s
2026-05-29 01:22:41,613 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.025s
2026-05-29 01:22:41,621 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.033s
2026-05-29 01:22:41,630 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.05s
2026-05-29 01:22:41,666 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.081s
2026-05-29 01:25:41,759 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.008s
2026-05-29 01:25:41,796 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.038s
2026-05-29 01:25:41,797 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.046s
2026-05-29 01:25:41,806 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.064s
2026-05-29 01:25:41,859 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.108s
2026-05-29 01:28:06,810 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:28:41,959 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.004s
2026-05-29 01:28:41,963 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.005s
2026-05-29 01:28:41,965 | INFO | REQUEST | OPTIONS /admin/memories STATUS=200 TIME=0.006s
2026-05-29 01:28:41,966 | INFO | REQUEST | OPTIONS /admin/media STATUS=200 TIME=0.007s
2026-05-29 01:28:41,967 | INFO | REQUEST | OPTIONS /admin/data STATUS=200 TIME=0.008s
2026-05-29 01:28:42,101 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.101s
2026-05-29 01:28:42,104 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.104s
2026-05-29 01:28:42,147 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.177s
2026-05-29 01:28:42,179 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.18s
2026-05-29 01:30:13,114 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:31:42,124 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.006s
2026-05-29 01:31:42,193 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.075s
2026-05-29 01:31:42,214 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.096s
2026-05-29 01:31:42,270 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.157s
2026-05-29 01:31:42,288 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.17s
2026-05-29 01:32:36,272 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:34:42,128 | INFO | REQUEST | OPTIONS /admin/users STATUS=200 TIME=0.007s
2026-05-29 01:34:42,200 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.076s
2026-05-29 01:34:42,216 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.092s
2026-05-29 01:34:42,252 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.116s
2026-05-29 01:34:42,278 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.162s
2026-05-29 01:34:42,307 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.186s
2026-05-29 01:37:40,407 | INFO | REQUEST | ReMIND backend started successfully
2026-05-29 01:37:42,238 | INFO | REQUEST | GET /admin/data STATUS=200 TIME=0.109s
2026-05-29 01:37:42,277 | INFO | REQUEST | GET /admin/media STATUS=200 TIME=0.149s
2026-05-29 01:37:42,294 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.166s
2026-05-29 01:37:42,328 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.206s
2026-05-29 01:37:42,350 | INFO | REQUEST | GET /admin/memories STATUS=200 TIME=0.222s
2026-05-29 01:40:05,102 | INFO | REQUEST | OPTIONS /admin/users/41/disable STATUS=200 TIME=0.0s
2026-05-29 01:40:05,131 | INFO | REQUEST | PATCH /admin/users/41/disable STATUS=200 TIME=0.027s
2026-05-29 01:40:05,180 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-29 01:40:05,226 | INFO | REQUEST | OPTIONS /admin/analytics STATUS=200 TIME=0.001s
2026-05-29 01:40:05,289 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.021s
2026-05-29 01:40:08,897 | INFO | REQUEST | OPTIONS /admin/users/14/enable STATUS=200 TIME=0.001s
2026-05-29 01:40:08,924 | INFO | REQUEST | PATCH /admin/users/14/enable STATUS=200 TIME=0.024s
2026-05-29 01:40:08,983 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.01s
2026-05-29 01:40:09,043 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.014s
2026-05-29 01:40:11,030 | INFO | REQUEST | OPTIONS /admin/users/15/enable STATUS=200 TIME=0.001s
2026-05-29 01:40:11,051 | INFO | REQUEST | PATCH /admin/users/15/enable STATUS=200 TIME=0.018s
2026-05-29 01:40:11,109 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.007s
2026-05-29 01:40:11,179 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.022s
2026-05-29 01:40:13,275 | INFO | REQUEST | OPTIONS /admin/users/13/enable STATUS=200 TIME=0.001s
2026-05-29 01:40:13,297 | INFO | REQUEST | PATCH /admin/users/13/enable STATUS=200 TIME=0.019s
2026-05-29 01:40:13,353 | INFO | REQUEST | GET /admin/users STATUS=200 TIME=0.005s
2026-05-29 01:40:13,421 | INFO | REQUEST | GET /admin/analytics STATUS=200 TIME=0.022s
